"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Write-In?","Early Votes","Early Votes Against","Election Night Votes","Election Night Votes Against","Mail-In Ballot 1 Votes","Mail-In Ballot 1 Votes Against","Provisional Votes","Provisional Votes Against","Mail-In Ballot 2 Votes","Mail-In Ballot 2 Votes Against" 
"04","Baltimore County","012-004","07","06","U.S. Senator","","Irwin William Gibbs","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-004","07","06","U.S. Senator","","Christy Renee Helmondollar","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-004","07","06","U.S. Senator","","Robin Rowe","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-004","07","06","U.S. Senator","","Other Write-Ins","","","Y","4","","7","","0","","0","","0","" 
"04","Baltimore County","012-004","07","06","U.S. Congress","07","Kweisi Mfume","DEM","Y","","160","","300","","107","","25","","47","" 
"04","Baltimore County","012-004","07","06","U.S. Congress","07","Scott M. Collier","REP","","","474","","777","","92","","57","","41","" 
"04","Baltimore County","012-004","07","06","U.S. Congress","07","Ronald M. Owens-Bey","LIB","","","7","","47","","6","","7","","5","" 
"04","Baltimore County","012-004","07","06","U.S. Congress","07","Other Write-Ins","","","Y","2","","4","","0","","0","","0","" 
"04","Baltimore County","012-004","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","Michael S. Barranco","JUD","Y","","339","","525","","114","","39","","53","" 
"04","Baltimore County","012-004","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","Patricia DeMaio","JUD","Y","","340","","557","","114","","37","","62","" 
"04","Baltimore County","012-004","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","Marc A. DeSimone, Jr.","JUD","Y","","314","","434","","99","","23","","43","" 
"04","Baltimore County","012-004","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","James Rhodes","JUD","Y","","308","","473","","99","","29","","45","" 
"04","Baltimore County","012-004","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","Other Write-Ins","","","Y","18","","25","","6","","0","","0","" 
"04","Baltimore County","012-004","07","06","MD Supreme Court","02","Angela M. Eaves","JUD","Y","","356","182","653","323","132","32","58","18","62","20" 
"04","Baltimore County","012-004","07","06","Appeals Judge MD at Lrg","","Anne K. Albright","JUD","Y","","364","170","670","300","139","28","60","15","61","20" 
"04","Baltimore County","012-004","07","06","Appeals Judge MD at Lrg","","Kevin F. Arthur","JUD","Y","","363","170","659","303","137","31","54","19","62","20" 
"04","Baltimore County","012-004","07","06","Appeals Judge MD at Lrg","","Andrea M. Leahy","JUD","Y","","361","169","649","301","140","27","60","14","64","16" 
"04","Baltimore County","012-004","07","06","Appeals Judge MD","02","Douglas R. M. Nazarian","JUD","Y","","348","180","614","331","142","24","54","19","58","21" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Kamala D. Harris and Tim Walz","DEM","Y","","125","","288","","105","","29","","41","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Donald J. Trump and JD Vance","REP","","","288","","677","","67","","41","","30","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Chase Oliver and Mike ter Maat","LIB","","","3","","4","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Jill Ellen Stein and Rudolph Ware","GRN","","","3","","8","","0","","0","","1","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Robert F. Kennedy, Jr. and Nicole Shanahan","UNA","","","7","","8","","1","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Sharon E Harris","DEM","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Ralph Jaffe","DEM","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Paij Boring and Jaimey Rutschman","REP","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Sethatina Newman","REP","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Carol Asher","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Jokie Beckett, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Claudia De la Cruz and Karina Garcia","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","John R. Gibb, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Joseph Kishore","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","William P. Stodden","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Shiva Ayyadurai and Crystal Ellis","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","President R. Boddie","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Theo Brown, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Susan Maude Buchser","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","John Cheng and Wayne Waligorski","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Cherunda Fox","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Garry Hubbard and Elizabeth Seymour","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Shondra Irving","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Douglas Jenkins","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Brian Larry Kienitz","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Richard Mayers","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Andrè Ramon McNeil, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Future Madam Potus and Jessica Kennedy","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Benjamin L. Schwalb","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Peter Sonski","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Lester H. Waller, Jr.","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Cornel West and Melina Abdullah","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Michael Yost","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","President - Vice Pres","","Other Write-Ins","","","Y","0","","5","","0","","0","","1","" 
"04","Baltimore County","012-005","07","06","U.S. Senator","","Angela Alsobrooks","DEM","Y","","113","","224","","82","","24","","32","" 
"04","Baltimore County","012-005","07","06","U.S. Senator","","Larry Hogan","REP","","","302","","697","","82","","45","","40","" 
"04","Baltimore County","012-005","07","06","U.S. Senator","","Mike Scott","LIB","","","12","","49","","7","","1","","1","" 
"04","Baltimore County","012-005","07","06","U.S. Senator","","Patrick J. Burke","OTC","","Y","2","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","U.S. Senator","","Billy Bridges","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","U.S. Senator","","Irwin William Gibbs","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","U.S. Senator","","Christy Renee Helmondollar","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","U.S. Senator","","Robin Rowe","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","U.S. Senator","","Other Write-Ins","","","Y","0","","2","","0","","0","","0","" 
"04","Baltimore County","012-005","07","06","U.S. Congress","07","Kweisi Mfume","DEM","Y","","129","","288","","99","","27","","44","" 
"04","Baltimore County","012-005","07","06","U.S. Congress","07","Scott M. Collier","REP","","","266","","611","","65","","32","","19","" 
"04","Baltimore County","012-005","07","06","U.S. Congress","07","Ronald M. Owens-Bey","LIB","","","16","","34","","2","","3","","1","" 
"04","Baltimore County","012-005","07","06","U.S. Congress","07","Other Write-Ins","","","Y","1","","4","","0","","1","","0","" 
"04","Baltimore County","012-005","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","Michael S. Barranco","JUD","Y","","200","","464","","98","","27","","23","" 
"04","Baltimore County","012-005","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","Patricia DeMaio","JUD","Y","","230","","474","","116","","26","","27","" 
"04","Baltimore County","012-005","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","Marc A. DeSimone, Jr.","JUD","Y","","180","","357","","91","","17","","20","" 
"04","Baltimore County","012-005","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","James Rhodes","JUD","Y","","200","","391","","97","","13","","20","" 
"04","Baltimore County","012-005","07","06","Judge Circuit Court","Baltimore County Circuit Court 03","Other Write-Ins","","","Y","6","","30","","2","","3","","7","" 
"04","Baltimore County","012-005","07","06","MD Supreme Court","02","Angela M. Eaves","JUD","Y","","255","105","561","268","128","15","44","7","33","13" 
"04","Baltimore County","012-005","07","06","Appeals Judge MD at Lrg","","Anne K. Albright","JUD","Y","","244","104","546","276","126","20","45","7","30","13" 
"04","Baltimore County","012-005","07","06","Appeals Judge MD at Lrg","","Kevin F. Arthur","JUD","Y","","236","108","551","260","130","16","44","6","35","8" 
"04","Baltimore County","012-005","07","06","Appeals Judge MD at Lrg","","Andrea M. Leahy","JUD","Y","","246","99","554","248","122","20","41","7","29","11" 
"04","Baltimore County","012-005","07","06","Appeals Judge MD","02","Douglas R. M. Nazarian","JUD","Y","","221","121","519","271","121","23","34","12","30","9" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Kamala D. Harris and Tim Walz","DEM","Y","","112","","369","","70","","37","","50","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Donald J. Trump and JD Vance","REP","","","180","","513","","48","","45","","19","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Chase Oliver and Mike ter Maat","LIB","","","0","","6","","0","","1","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Jill Ellen Stein and Rudolph Ware","GRN","","","0","","6","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Robert F. Kennedy, Jr. and Nicole Shanahan","UNA","","","1","","10","","0","","0","","1","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Sharon E Harris","DEM","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Ralph Jaffe","DEM","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Paij Boring and Jaimey Rutschman","REP","","Y","0","","1","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Sethatina Newman","REP","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Carol Asher","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Jokie Beckett, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Claudia De la Cruz and Karina Garcia","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","John R. Gibb, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Joseph Kishore","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","William P. Stodden","OTC","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Shiva Ayyadurai and Crystal Ellis","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","President R. Boddie","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Theo Brown, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Susan Maude Buchser","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","John Cheng and Wayne Waligorski","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Cherunda Fox","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Garry Hubbard and Elizabeth Seymour","UNA","","Y","0","","0","","0","","0","","0","" 
"04","Baltimore County","012-006","07","06","President - Vice Pres","","Shondra Irving","UNA","","Y","0","","0","","0","","0","","0","" 
